Wall time,Step,Value
1645559762.4885478,1353,265.5533142089844
1645559763.6530788,1355,263.0052795410156
1645559766.333117,1361,246.95132446289062
1645559768.5238373,1365,247.94036865234375
1645559768.8300111,1366,251.66754150390625
1645559769.1706822,1367,260.11590576171875
1645559769.4770503,1368,282.7965087890625
1645559770.5925496,1369,226.28623962402344
1645559774.1352918,1376,270.12652587890625
1645559774.969705,1377,255.83267211914062
1645559776.7278616,1381,280.1784973144531
1645559780.0255032,1386,252.05117797851562
1645559780.3862793,1387,295.5890808105469
1645559781.9220405,1391,298.30859375
1645559782.6467054,1394,279.9018249511719
1645559784.023516,1398,261.2262268066406
1645559793.1911738,1418,84.34636688232422
1645559794.746166,1422,286.0561218261719
1645559799.1618006,1432,243.70069885253906
1645559799.5090635,1433,253.30982971191406
1645559801.1390548,1437,234.03952026367188
1645559801.8238585,1439,251.5460662841797
1645559802.2123466,1440,309.3531188964844
1645559802.8695593,1441,246.93055725097656
1645559803.1376007,1442,286.08428955078125
1645559804.4210122,1445,221.0956573486328
1645559808.188389,1450,202.69544982910156
1645559809.2855756,1452,248.73306274414062
1645559811.5600677,1453,248.08047485351562
1645559813.0435514,1456,255.65061950683594
1645559813.6698654,1458,249.20143127441406
1645559813.9624355,1459,249.76205444335938
1645559815.908574,1461,244.90916442871094
1645559817.4362001,1462,257.18560791015625
1645559821.2416234,1471,291.8348388671875
1645559823.5164938,1474,254.96510314941406
1645559824.1712685,1475,285.8794250488281
1645559824.758298,1477,261.0543518066406
1645559827.962647,1484,270.4311218261719
1645559830.0314183,1488,286.23052978515625
1645559831.4876556,1491,259.0259094238281
1645559833.2664375,1494,234.63328552246094
1645559833.513695,1495,259.5887756347656
1645559835.612697,1499,248.79733276367188
1645559835.88282,1500,263.681884765625
1645559839.059974,1503,286.5928955078125
1645559842.3997183,1510,288.4934997558594
1645559842.9467564,1511,265.7947692871094
1645559843.390332,1512,311.77044677734375
1645559844.2045617,1514,289.2879638671875
1645559845.1526585,1516,294.032470703125
1645559846.45012,1517,228.85049438476562
1645559849.5170317,1524,255.66311645507812
1645559853.427023,1529,268.2385559082031
1645559857.4249146,1535,242.67466735839844
1645559858.4315743,1538,263.9458923339844
1645559858.7252831,1539,263.2103576660156
1645559859.7744863,1542,246.45428466796875
1645559862.9801712,1549,230.0012664794922
1645559864.306184,1552,268.2106628417969
1645559864.6180172,1553,257.9377746582031
1645559864.8843427,1554,257.4136962890625
1645559868.4323728,1563,235.7845458984375
1645559870.2288837,1566,251.22401428222656
1645559870.527357,1567,255.95530700683594
1645559871.499545,1569,278.25396728515625
1645559872.642217,1572,255.6334228515625
1645559873.0573168,1573,221.4864959716797
1645559873.3051193,1574,252.3033447265625
1645559874.5575018,1577,250.88714599609375
1645559876.0616946,1581,269.6858825683594
1645559878.2129576,1586,258.2429504394531
1645559882.232074,1596,263.00421142578125
1645559882.6192653,1597,269.9395751953125
1645559882.839961,1598,277.2480163574219
1645559884.0710607,1602,280.12579345703125
1645559884.3979678,1603,248.23243713378906
1645559884.8806415,1604,281.28314208984375
1645559887.9261243,1612,252.2646484375
1645559889.0634398,1615,249.30006408691406
1645559893.0930588,1625,290.33001708984375
1645559894.3391564,1628,279.3395080566406
1645559895.7497506,1632,268.2315979003906
1645559897.2593064,1636,270.9877014160156
1645559898.1470022,1638,257.8914489746094
1645559899.3229542,1641,310.5835266113281
1645559899.7828262,1642,286.349365234375
1645559901.9419954,1647,247.5575714111328
1645559902.2662358,1648,280.0802917480469
1645559903.8579934,1652,245.6428985595703
1645559904.6682727,1653,170.72361755371094
1645559905.0265737,1654,263.427001953125
1645559905.2613175,1655,262.7938537597656
1645559905.7828727,1657,28.106613159179688
1645559907.7149959,1663,278.73309326171875
1645559909.1742103,1667,283.1874084472656
1645559910.3812559,1671,281.9812316894531
1645559911.5604086,1675,261.6332092285156
1645559912.9157348,1678,267.0834655761719
1645559913.486309,1680,286.22625732421875
1645559915.4800127,1686,68.40713500976562
1645559915.761983,1687,256.9914855957031
1645559916.2111542,1688,287.54052734375
1645559916.6947012,1689,258.9219665527344
1645559918.5635848,1694,247.6056671142578
1645559918.9051635,1695,263.2594299316406
